date,cash_rate,scrape_date,scrape_time
2025-05-01,4,2025-05-26,2025-05-27T04:48:07Z
2025-06-01,3.8299999999999983,2025-05-26,2025-05-27T04:48:07Z
2025-07-01,3.700000000000003,2025-05-26,2025-05-27T04:48:07Z
2025-08-01,3.539999999999992,2025-05-26,2025-05-27T04:48:07Z
2025-09-01,3.4350000000000023,2025-05-26,2025-05-27T04:48:07Z
2025-10-01,3.3100000000000023,2025-05-26,2025-05-27T04:48:07Z
2025-11-01,3.219999999999999,2025-05-26,2025-05-27T04:48:07Z
2025-12-01,3.1099999999999994,2025-05-26,2025-05-27T04:48:07Z
2026-01-01,3.3400000000000034,2025-05-26,2025-05-27T04:48:07Z
2026-02-01,3.105000000000004,2025-05-26,2025-05-27T04:48:07Z
2026-03-01,NA,2025-05-26,2025-05-27T04:48:07Z
2026-04-01,NA,2025-05-26,2025-05-27T04:48:07Z
2026-05-01,NA,2025-05-26,2025-05-27T04:48:07Z
2026-06-01,NA,2025-05-26,2025-05-27T04:48:07Z
2026-07-01,NA,2025-05-26,2025-05-27T04:48:07Z
2026-08-01,NA,2025-05-26,2025-05-27T04:48:07Z
2026-09-01,NA,2025-05-26,2025-05-27T04:48:07Z
2026-10-01,NA,2025-05-26,2025-05-27T04:48:07Z
