date,cash_rate,scrape_date,scrape_time
2025-07-01,3.6599999999999966,2025-07-02,2025-07-02T23:17:22Z
2025-08-01,3.4849999999999994,2025-07-02,2025-07-02T23:17:22Z
2025-09-01,3.384999999999991,2025-07-02,2025-07-02T23:17:22Z
2025-10-01,3.299999999999997,2025-07-02,2025-07-02T23:17:22Z
2025-11-01,3.1400000000000006,2025-07-02,2025-07-02T23:17:22Z
2025-12-01,3.030000000000001,2025-07-02,2025-07-02T23:17:22Z
2026-01-01,3.105000000000004,2025-07-02,2025-07-02T23:17:22Z
2026-02-01,2.9599999999999937,2025-07-02,2025-07-02T23:17:22Z
2026-03-01,2.894999999999996,2025-07-02,2025-07-02T23:17:22Z
2026-04-01,NA,2025-07-02,2025-07-02T23:17:22Z
2026-05-01,NA,2025-07-02,2025-07-02T23:17:22Z
2026-06-01,NA,2025-07-02,2025-07-02T23:17:22Z
2026-07-01,NA,2025-07-02,2025-07-02T23:17:22Z
2026-08-01,NA,2025-07-02,2025-07-02T23:17:22Z
2026-09-01,NA,2025-07-02,2025-07-02T23:17:22Z
2026-10-01,NA,2025-07-02,2025-07-02T23:17:22Z
2026-11-01,NA,2025-07-02,2025-07-02T23:17:22Z
2026-12-01,NA,2025-07-02,2025-07-02T23:17:22Z
