dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-02-25,2026-02-18,2026-02-23,96.18,96.175,0.005000000000009663,0.0051988562516346905,0,0,96.18,97.065,96.18,96.18,96.18,0,0,928464846,IBG2026,2026-02-01,2026-02-23,2026-02-23T08:31:24Z,3.819999999999993,3.819999999999993
2026-03-29,2026-02-23,2026-02-23,96.14,96.135,-0.0049999999999954525,-0.005200748907837999,-0.005,-0.005,96.135,97.105,96.125,96.135,96.14,137,137,935346173,IBH2026,2026-03-01,2026-02-23,2026-02-23T08:31:24Z,3.864999999999995,3.8599999999999994
2026-04-28,2026-02-23,2026-02-23,96.125,96.11500000000001,0,0,0,0,96.12,96.925,96.095,96.12,96.125,28,28,941648808,IBJ2026,2026-04-01,2026-02-23,2026-02-23T08:31:24Z,3.8799999999999955,3.875
2026-05-27,2026-02-20,2026-02-23,NA,NA,-0.0049999999999954525,-0.0052091472625883754,0.02,0.021,95.98,97.015,95.97,95.98,95.97500000000001,0,0,949242588,IBK2026,2026-05-01,2026-02-23,2026-02-23T08:31:24Z,4.0249999999999915,4.0249999999999915
2026-06-28,2026-02-23,2026-02-23,NA,NA,1.4210854715202004e-14,1.481145939361301e-14,0.015,0.016,95.94500000000001,96.97500000000001,95.92,95.94500000000001,95.935,151,151,955528239,IBM2026,2026-06-01,2026-02-23,2026-02-23T08:31:24Z,4.054999999999993,4.064999999999998
2026-07-29,2026-02-19,2026-02-23,NA,NA,-0.030000000000001137,-0.031271173190182036,-0.045,-0.047,95.905,96.075,95.905,95.905,95.925,0,0,962344067,IBN2026,2026-07-01,2026-02-23,2026-02-23T08:31:24Z,4.075000000000003,4.075000000000003
2026-08-29,2025-12-09,2026-02-23,NA,NA,0.18999999999999773,0.19817470664928055,-0.105,-0.109,96.065,96.15,96.065,96.065,95.855,0,0,969160575,IBQ2026,2026-08-01,2026-02-23,2026-02-23T08:31:24Z,4.144999999999996,4.144999999999996
2026-09-28,2026-01-12,2026-02-23,NA,NA,0.28000000000000114,0.29213834837498165,0.02,0.021,96.125,96.86500000000001,96.11500000000001,96.125,95.82000000000001,0,0,976225343,IBU2026,2026-09-01,2026-02-23,2026-02-23T08:31:24Z,4.179999999999993,4.179999999999993
2026-10-28,2025-12-16,2026-02-23,NA,NA,0.25499999999999545,0.2661100965301283,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,95.815,0,0,983956682,IBV2026,2026-10-01,2026-02-23,2026-02-23T08:31:24Z,4.185000000000002,4.185000000000002
2026-11-28,2025-12-09,2026-02-23,NA,NA,0.22500000000000853,0.23486430062631372,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,95.79,0,0,990482019,IBX2026,2026-11-01,2026-02-23,2026-02-23T08:31:24Z,4.209999999999994,4.209999999999994
2026-12-29,2026-02-18,2026-02-23,NA,NA,0.01999999999999602,0.02087573717446482,-0.015,-0.016,95.825,96.86500000000001,95.825,95.825,95.795,0,0,996839036,IBZ2026,2026-12-01,2026-02-23,2026-02-23T08:31:24Z,4.204999999999998,4.204999999999998
2027-01-27,NA,2026-02-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.8,0,0,1004041830,IBF2027,2027-01-01,2026-02-23,2026-02-23T08:31:24Z,NA,4.200000000000003
2027-02-24,NA,2026-02-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.81,0,0,1010033436,IBG2027,2027-02-01,2026-02-23,2026-02-23T08:31:24Z,NA,4.189999999999998
2027-03-29,NA,2026-02-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.815,0,0,1016946091,IBH2027,2027-03-01,2026-02-23,2026-02-23T08:31:24Z,NA,4.185000000000002
2027-04-28,NA,2026-02-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.825,0,0,1026315950,IBJ2027,2027-04-01,2026-02-23,2026-02-23T08:31:24Z,NA,4.174999999999997
2027-05-29,NA,2026-02-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.84,0,0,1033478754,IBK2027,2027-05-01,2026-02-23,2026-02-23T08:31:24Z,NA,4.159999999999997
2027-06-28,NA,2026-02-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.845,0,0,1041047069,IBM2027,2027-06-01,2026-02-23,2026-02-23T08:31:24Z,NA,4.155000000000001
2027-07-28,NA,2026-02-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.85000000000001,0,0,1048381155,IBN2027,2027-07-01,2026-02-23,2026-02-23T08:31:24Z,NA,4.1499999999999915
