dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-05-27,2026-05-22,2026-05-22,95.69500000000001,95.69,0.005000000000009663,0.005225206395662727,0,0,95.69500000000001,97.015,95.69,95.69500000000001,95.69500000000001,1,1,949242588,IBK2026,2026-05-01,2026-05-22,2026-05-23T23:32:59Z,4.304999999999993,4.304999999999993
2026-06-28,2026-05-21,2026-05-22,95.645,95.64,0.010000000000005116,0.010456969570223901,0,0,95.64,96.97500000000001,95.62,95.64,95.645,0,0,955528239,IBM2026,2026-06-01,2026-05-22,2026-05-23T23:32:59Z,4.355000000000004,4.355000000000004
2026-07-29,2026-05-22,2026-05-22,95.645,95.635,0.045000000000001705,0.04707359171504964,0,0,95.64,96.075,95.59,95.64,95.64,905,905,962344067,IBN2026,2026-07-01,2026-05-22,2026-05-23T23:32:59Z,4.359999999999999,4.359999999999999
2026-08-29,2026-05-21,2026-05-22,NA,NA,0.07500000000000284,0.07852991989948468,0.065,0.068,95.58,96.15,95.58,95.58,95.565,0,0,969160575,IBQ2026,2026-08-01,2026-05-22,2026-05-23T23:32:59Z,4.435000000000002,4.435000000000002
2026-09-28,2026-05-21,2026-05-22,95.52,NA,0.09999999999999432,0.10478885046630441,0.075,0.079,95.53,96.86500000000001,95.53,95.53,95.515,0,0,976225343,IBU2026,2026-09-01,2026-05-22,2026-05-23T23:32:59Z,4.484999999999999,4.484999999999999
2026-10-28,2026-05-14,2026-05-22,95.505,NA,0,0,0.03,0.031,95.37,96.86500000000001,95.37,95.37,95.49,0,0,983956682,IBV2026,2026-10-01,2026-05-22,2026-05-23T23:32:59Z,4.510000000000005,4.510000000000005
2026-11-28,2026-05-18,2026-05-22,NA,NA,-0.010000000000005116,-0.010494280617069068,-0.01,-0.01,95.28,96.86500000000001,95.28,95.28,95.435,0,0,990482019,IBX2026,2026-11-01,2026-05-22,2026-05-23T23:32:59Z,4.564999999999998,4.564999999999998
2026-12-29,2026-05-18,2026-05-22,NA,95.15,-0.010000000000005116,-0.010497034587734337,-0.01,-0.01,95.255,96.86500000000001,95.255,95.255,95.415,0,0,996839036,IBZ2026,2026-12-01,2026-05-22,2026-05-23T23:32:59Z,4.584999999999994,4.584999999999994
2027-01-27,2026-05-18,2026-05-22,NA,NA,-0.010000000000005116,-0.010497585555327645,-0.01,-0.01,95.25,95.27,95.25,95.25,95.41,0,0,1004041830,IBF2027,2027-01-01,2026-05-22,2026-05-23T23:32:59Z,4.590000000000003,4.590000000000003
2027-02-24,NA,2026-05-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.41,0,0,1010033436,IBG2027,2027-02-01,2026-05-22,2026-05-23T23:32:59Z,4.590000000000003,4.590000000000003
2027-03-29,NA,2026-05-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.41,0,0,1016946091,IBH2027,2027-03-01,2026-05-22,2026-05-23T23:32:59Z,4.590000000000003,4.590000000000003
2027-04-28,NA,2026-05-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.425,0,0,1026315950,IBJ2027,2027-04-01,2026-05-22,2026-05-23T23:32:59Z,4.575000000000003,4.575000000000003
2027-05-29,NA,2026-05-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.44,0,0,1033478754,IBK2027,2027-05-01,2026-05-22,2026-05-23T23:32:59Z,4.560000000000002,4.560000000000002
2027-06-28,NA,2026-05-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.45,0,0,1041047069,IBM2027,2027-06-01,2026-05-22,2026-05-23T23:32:59Z,4.549999999999997,4.549999999999997
2027-07-28,NA,2026-05-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.47,0,0,1048381155,IBN2027,2027-07-01,2026-05-22,2026-05-23T23:32:59Z,4.530000000000001,4.530000000000001
2027-08-29,NA,2026-05-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.49,0,0,1056394462,IBQ2027,2027-08-01,2026-05-22,2026-05-23T23:32:59Z,4.510000000000005,4.510000000000005
2027-09-28,NA,2026-05-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.505,0,0,1065438498,IBU2027,2027-09-01,2026-05-22,2026-05-23T23:32:59Z,4.4950000000000045,4.4950000000000045
2027-10-27,NA,2026-05-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.525,0,0,1073003941,IBV2027,2027-10-01,2026-05-22,2026-05-23T23:32:59Z,4.474999999999994,4.474999999999994
