date,cash_rate,scrape_date,scrape_time
2025-02-01,4.25,2025-02-21,2025-02-21T12:00:00Z
2025-03-01,4.084999999999994,2025-02-21,2025-02-21T12:00:00Z
2025-04-01,4.049999999999997,2025-02-21,2025-02-21T12:00:00Z
2025-05-01,3.995000000000005,2025-02-21,2025-02-21T12:00:00Z
2025-06-01,3.899999999999991,2025-02-21,2025-02-21T12:00:00Z
2025-07-01,3.879999999999995,2025-02-21,2025-02-21T12:00:00Z
2025-08-01,3.7950000000000017,2025-02-21,2025-02-21T12:00:00Z
2025-09-01,3.745000000000005,2025-02-21,2025-02-21T12:00:00Z
2025-10-01,3.7099999999999937,2025-02-21,2025-02-21T12:00:00Z
2025-11-01,3.6850000000000023,2025-02-21,2025-02-21T12:00:00Z
2025-12-01,3.649999999999991,2025-02-21,2025-02-21T12:00:00Z
2026-01-01,3.640000000000001,2025-02-21,2025-02-21T12:00:00Z
2026-02-01,3.644999999999996,2025-02-21,2025-02-21T12:00:00Z
2026-03-01,3.644999999999996,2025-02-21,2025-02-21T12:00:00Z
2026-04-01,3.644999999999996,2025-02-21,2025-02-21T12:00:00Z
2026-05-01,3.649999999999991,2025-02-21,2025-02-21T12:00:00Z
2026-06-01,3.649999999999991,2025-02-21,2025-02-21T12:00:00Z
2026-07-01,3.655000000000001,2025-02-21,2025-02-21T12:00:00Z
2025-02-01,4.25,2025-02-21,2025-02-21T12:00:00Z
2025-03-01,4.084999999999994,2025-02-21,2025-02-21T12:00:00Z
2025-04-01,4.049999999999997,2025-02-21,2025-02-21T12:00:00Z
2025-05-01,3.995000000000005,2025-02-21,2025-02-21T12:00:00Z
2025-06-01,3.899999999999991,2025-02-21,2025-02-21T12:00:00Z
2025-07-01,3.879999999999995,2025-02-21,2025-02-21T12:00:00Z
2025-08-01,3.7950000000000017,2025-02-21,2025-02-21T12:00:00Z
2025-09-01,3.745000000000005,2025-02-21,2025-02-21T12:00:00Z
2025-10-01,3.7099999999999937,2025-02-21,2025-02-21T12:00:00Z
2025-11-01,3.6850000000000023,2025-02-21,2025-02-21T12:00:00Z
2025-12-01,3.649999999999991,2025-02-21,2025-02-21T12:00:00Z
2026-01-01,3.640000000000001,2025-02-21,2025-02-21T12:00:00Z
2026-02-01,3.644999999999996,2025-02-21,2025-02-21T12:00:00Z
2026-03-01,3.644999999999996,2025-02-21,2025-02-21T12:00:00Z
2026-04-01,3.644999999999996,2025-02-21,2025-02-21T12:00:00Z
2026-05-01,3.649999999999991,2025-02-21,2025-02-21T12:00:00Z
2026-06-01,3.649999999999991,2025-02-21,2025-02-21T12:00:00Z
2026-07-01,3.655000000000001,2025-02-21,2025-02-21T12:00:00Z
2025-02-01,4.25,2025-02-21,2025-02-21T12:00:00Z
2025-03-01,4.084999999999994,2025-02-21,2025-02-21T12:00:00Z
2025-04-01,4.049999999999997,2025-02-21,2025-02-21T12:00:00Z
2025-05-01,3.995000000000005,2025-02-21,2025-02-21T12:00:00Z
2025-06-01,3.899999999999991,2025-02-21,2025-02-21T12:00:00Z
2025-07-01,3.879999999999995,2025-02-21,2025-02-21T12:00:00Z
2025-08-01,3.7950000000000017,2025-02-21,2025-02-21T12:00:00Z
2025-09-01,3.745000000000005,2025-02-21,2025-02-21T12:00:00Z
2025-10-01,3.7099999999999937,2025-02-21,2025-02-21T12:00:00Z
2025-11-01,3.6850000000000023,2025-02-21,2025-02-21T12:00:00Z
2025-12-01,3.649999999999991,2025-02-21,2025-02-21T12:00:00Z
2026-01-01,3.640000000000001,2025-02-21,2025-02-21T12:00:00Z
2026-02-01,3.644999999999996,2025-02-21,2025-02-21T12:00:00Z
2026-03-01,3.644999999999996,2025-02-21,2025-02-21T12:00:00Z
2026-04-01,3.644999999999996,2025-02-21,2025-02-21T12:00:00Z
2026-05-01,3.649999999999991,2025-02-21,2025-02-21T12:00:00Z
2026-06-01,3.649999999999991,2025-02-21,2025-02-21T12:00:00Z
2026-07-01,3.655000000000001,2025-02-21,2025-02-21T12:00:00Z
