date,cash_rate,scrape_date,scrape_time
2025-05-01,4.009999999999991,2025-05-14,2025-05-15T02:35:26Z
2025-06-01,3.8599999999999994,2025-05-14,2025-05-15T02:35:26Z
2025-07-01,3.789999999999992,2025-05-14,2025-05-15T02:35:26Z
2025-08-01,3.6400000000000006,2025-05-14,2025-05-15T02:35:26Z
2025-09-01,3.569999999999993,2025-05-14,2025-05-15T02:35:26Z
2025-10-01,3.444999999999993,2025-05-14,2025-05-15T02:35:26Z
2025-11-01,3.364999999999995,2025-05-14,2025-05-15T02:35:26Z
2025-12-01,3.3049999999999926,2025-05-14,2025-05-15T02:35:26Z
2026-01-01,3.2749999999999915,2025-05-14,2025-05-15T02:35:26Z
2026-02-01,3.049999999999997,2025-05-14,2025-05-15T02:35:26Z
2026-03-01,NA,2025-05-14,2025-05-15T02:35:26Z
2026-04-01,NA,2025-05-14,2025-05-15T02:35:26Z
2026-05-01,NA,2025-05-14,2025-05-15T02:35:26Z
2026-06-01,NA,2025-05-14,2025-05-15T02:35:26Z
2026-07-01,NA,2025-05-14,2025-05-15T02:35:26Z
2026-08-01,NA,2025-05-14,2025-05-15T02:35:26Z
2026-09-01,NA,2025-05-14,2025-05-15T02:35:26Z
2026-10-01,NA,2025-05-14,2025-05-15T02:35:26Z
