dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-04-28,2026-04-16,2026-04-21,95.905,95.9,-0.0049999999999954525,-0.005213492518633494,-0.005,-0.005,95.9,96.925,95.9,95.9,95.905,0,0,941648808,IBJ2026,2026-04-01,2026-04-21,2026-04-21T16:36:27Z,4.094999999999999,4.094999999999999
2026-05-27,2026-04-21,2026-04-21,95.75,95.74000000000001,-0.015000000000000568,-0.0156641604010031,-0.005,-0.005,95.745,97.015,95.74000000000001,95.745,95.75,1,1,949242588,IBK2026,2026-05-01,2026-04-21,2026-04-21T16:36:27Z,4.2549999999999955,4.25
2026-06-28,2026-04-21,2026-04-21,NA,95.685,-0.045000000000001705,-0.04701211867948361,-0.015,-0.016,95.675,96.97500000000001,95.675,95.675,95.69500000000001,31,31,955528239,IBM2026,2026-06-01,2026-04-21,2026-04-21T16:36:27Z,4.325000000000003,4.304999999999993
2026-07-29,2026-04-20,2026-04-21,95.705,95.62,-0.020000000000010232,-0.02090301003345551,0.02,0.021,95.66,96.075,95.66,95.66,95.655,0,0,962344067,IBN2026,2026-07-01,2026-04-21,2026-04-21T16:36:27Z,4.344999999999999,4.344999999999999
2026-08-29,2026-04-20,2026-04-21,NA,NA,-0.0049999999999954525,-0.005230946278176966,0.04,0.042,95.58,96.15,95.58,95.58,95.57000000000001,0,0,969160575,IBQ2026,2026-08-01,2026-04-21,2026-04-21T16:36:27Z,4.429999999999993,4.429999999999993
2026-09-28,2026-04-14,2026-04-21,NA,NA,0,0,0.015,0.016,95.505,96.86500000000001,95.505,95.505,95.525,0,0,976225343,IBU2026,2026-09-01,2026-04-21,2026-04-21T16:36:27Z,4.474999999999994,4.474999999999994
2026-10-28,2026-04-02,2026-04-21,NA,NA,-0.030000000000001137,-0.031436655139894305,-0.06,-0.063,95.4,96.86500000000001,95.4,95.4,95.47500000000001,0,0,983956682,IBV2026,2026-10-01,2026-04-21,2026-04-21T16:36:27Z,4.5249999999999915,4.5249999999999915
2026-11-28,2026-04-20,2026-04-21,NA,NA,0.06499999999999773,0.06816632583503511,0.08,0.084,95.42,96.86500000000001,95.39,95.42,95.415,0,0,990482019,IBX2026,2026-11-01,2026-04-21,2026-04-21T16:36:27Z,4.584999999999994,4.584999999999994
2026-12-29,2026-04-07,2026-04-21,NA,95.18,0.015000000000000568,0.015732340447847888,0.065,0.068,95.36,96.86500000000001,95.36,95.36,95.415,0,0,996839036,IBZ2026,2026-12-01,2026-04-21,2026-04-21T16:36:27Z,4.584999999999994,4.584999999999994
2027-01-27,NA,2026-04-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.415,0,0,1004041830,IBF2027,2027-01-01,2026-04-21,2026-04-21T16:36:27Z,4.584999999999994,4.584999999999994
2027-02-24,NA,2026-04-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.425,0,0,1010033436,IBG2027,2027-02-01,2026-04-21,2026-04-21T16:36:27Z,4.575000000000003,4.575000000000003
2027-03-29,NA,2026-04-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.435,0,0,1016946091,IBH2027,2027-03-01,2026-04-21,2026-04-21T16:36:27Z,4.564999999999998,4.564999999999998
2027-04-28,NA,2026-04-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.44500000000001,0,0,1026315950,IBJ2027,2027-04-01,2026-04-21,2026-04-21T16:36:27Z,4.554999999999993,4.554999999999993
2027-05-29,NA,2026-04-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.47,0,0,1033478754,IBK2027,2027-05-01,2026-04-21,2026-04-21T16:36:27Z,4.530000000000001,4.530000000000001
2027-06-28,NA,2026-04-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.485,0,0,1041047069,IBM2027,2027-06-01,2026-04-21,2026-04-21T16:36:27Z,4.515000000000001,4.515000000000001
2027-07-28,NA,2026-04-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.51,0,0,1048381155,IBN2027,2027-07-01,2026-04-21,2026-04-21T16:36:27Z,4.489999999999995,4.489999999999995
2027-08-29,NA,2026-04-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.525,0,0,1056394462,IBQ2027,2027-08-01,2026-04-21,2026-04-21T16:36:27Z,4.474999999999994,4.474999999999994
2027-09-28,NA,2026-04-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.54,0,0,1065438498,IBU2027,2027-09-01,2026-04-21,2026-04-21T16:36:27Z,4.459999999999994,4.459999999999994
