dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-04-28,2026-04-16,2026-04-23,95.905,95.9,0,0,-0.005,-0.005,95.9,96.925,95.9,95.9,95.905,0,0,941648808,IBJ2026,2026-04-01,2026-04-23,2026-04-23T07:28:00Z,4.094999999999999,4.094999999999999
2026-05-27,2026-04-23,2026-04-23,95.755,95.75,0.0049999999999954525,0.00522220481486809,0,0,95.75,97.015,95.74000000000001,95.75,95.755,2023,2023,949242588,IBK2026,2026-05-01,2026-04-23,2026-04-23T07:28:00Z,4.25,4.2450000000000045
2026-06-28,2026-04-23,2026-04-23,NA,NA,-0.0049999999999954525,-0.00522547943773366,-0.01,-0.01,95.68,96.97500000000001,95.68,95.68,95.69,2,2,955528239,IBM2026,2026-06-01,2026-04-23,2026-04-23T07:28:00Z,4.319999999999993,4.310000000000002
2026-07-29,2026-04-23,2026-04-23,95.705,95.605,-0.03499999999999659,-0.0365898280278047,-0.025,-0.026000000000000002,95.62,96.075,95.62,95.62,95.64,25,25,962344067,IBN2026,2026-07-01,2026-04-23,2026-04-23T07:28:00Z,4.3799999999999955,4.359999999999999
2026-08-29,2026-04-20,2026-04-23,NA,NA,0.010000000000005116,0.010463534581987148,0.04,0.042,95.58,96.15,95.58,95.58,95.54,0,0,969160575,IBQ2026,2026-08-01,2026-04-23,2026-04-23T07:28:00Z,4.459999999999994,4.459999999999994
2026-09-28,2026-04-23,2026-04-23,NA,NA,-0.015000000000000568,-0.015705983979896938,-0.015,-0.016,95.49,96.86500000000001,95.49,95.49,95.48,25,25,976225343,IBU2026,2026-09-01,2026-04-23,2026-04-23T07:28:00Z,4.510000000000005,4.519999999999996
2026-10-28,2026-04-23,2026-04-23,NA,NA,-0.015000000000000568,-0.015718327569947153,-0.025,-0.026000000000000002,95.415,96.86500000000001,95.415,95.415,95.4,25,25,983956682,IBV2026,2026-10-01,2026-04-23,2026-04-23T07:28:00Z,4.584999999999994,4.599999999999994
2026-11-28,2026-04-22,2026-04-23,NA,NA,-0.0049999999999954525,-0.005243013684260948,-0.03,-0.031,95.36,96.86500000000001,95.36,95.36,95.32000000000001,0,0,990482019,IBX2026,2026-11-01,2026-04-23,2026-04-23T07:28:00Z,4.679999999999993,4.679999999999993
2026-12-29,2026-04-07,2026-04-23,NA,95.22,0.0049999999999954525,0.005243563525767345,0.065,0.068,95.36,96.86500000000001,95.36,95.36,95.305,0,0,996839036,IBZ2026,2026-12-01,2026-04-23,2026-04-23T07:28:00Z,4.694999999999993,4.694999999999993
2027-01-27,NA,2026-04-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.3,0,0,1004041830,IBF2027,2027-01-01,2026-04-23,2026-04-23T07:28:00Z,4.700000000000003,4.700000000000003
2027-02-24,NA,2026-04-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.305,0,0,1010033436,IBG2027,2027-02-01,2026-04-23,2026-04-23T07:28:00Z,4.694999999999993,4.694999999999993
2027-03-29,NA,2026-04-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.31,0,0,1016946091,IBH2027,2027-03-01,2026-04-23,2026-04-23T07:28:00Z,4.689999999999998,4.689999999999998
2027-04-28,NA,2026-04-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.315,0,0,1026315950,IBJ2027,2027-04-01,2026-04-23,2026-04-23T07:28:00Z,4.685000000000002,4.685000000000002
2027-05-29,NA,2026-04-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.33500000000001,0,0,1033478754,IBK2027,2027-05-01,2026-04-23,2026-04-23T07:28:00Z,4.664999999999992,4.664999999999992
2027-06-28,NA,2026-04-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.345,0,0,1041047069,IBM2027,2027-06-01,2026-04-23,2026-04-23T07:28:00Z,4.655000000000001,4.655000000000001
2027-07-28,NA,2026-04-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.365,0,0,1048381155,IBN2027,2027-07-01,2026-04-23,2026-04-23T07:28:00Z,4.635000000000005,4.635000000000005
2027-08-29,NA,2026-04-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.38,0,0,1056394462,IBQ2027,2027-08-01,2026-04-23,2026-04-23T07:28:00Z,4.6200000000000045,4.6200000000000045
2027-09-28,NA,2026-04-23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.4,0,0,1065438498,IBU2027,2027-09-01,2026-04-23,2026-04-23T07:28:00Z,4.599999999999994,4.599999999999994
