date,cash_rate,scrape_date,scrape_time
2023-12-01,4.314999999999998,2023-12-18,2023-12-18T12:00:00Z
2024-01-01,4.310000000000002,2023-12-18,2023-12-18T12:00:00Z
2024-02-01,4.319999999999993,2023-12-18,2023-12-18T12:00:00Z
2024-03-01,4.295000000000002,2023-12-18,2023-12-18T12:00:00Z
2024-04-01,4.2450000000000045,2023-12-18,2023-12-18T12:00:00Z
2024-05-01,4.164999999999992,2023-12-18,2023-12-18T12:00:00Z
2024-06-01,4.114999999999995,2023-12-18,2023-12-18T12:00:00Z
2024-07-01,4.060000000000002,2023-12-18,2023-12-18T12:00:00Z
2024-08-01,3.984999999999999,2023-12-18,2023-12-18T12:00:00Z
2024-09-01,3.950000000000003,2023-12-18,2023-12-18T12:00:00Z
2024-10-01,3.879999999999995,2023-12-18,2023-12-18T12:00:00Z
2024-11-01,3.8149999999999977,2023-12-18,2023-12-18T12:00:00Z
2024-12-01,3.754999999999995,2023-12-18,2023-12-18T12:00:00Z
2025-01-01,3.734999999999999,2023-12-18,2023-12-18T12:00:00Z
2025-02-01,3.694999999999993,2023-12-18,2023-12-18T12:00:00Z
2025-03-01,3.6700000000000017,2023-12-18,2023-12-18T12:00:00Z
2025-04-01,3.644999999999996,2023-12-18,2023-12-18T12:00:00Z
2025-05-01,3.609999999999999,2023-12-18,2023-12-18T12:00:00Z
