dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-09-28,2026-09-08,2026-09-07,95.65,95.645,-0.005000000000009663,-0.005227391531635821,0,0,95.645,96.86500000000001,95.64,95.645,95.645,15,15,976225343,IBU2026,2026-09-01,2026-09-07,2026-09-08T06:03:25Z,4.355000000000004,4.355000000000004
2026-10-28,2026-09-08,2026-09-07,95.49,95.485,-0.025000000000005684,-0.026173899387536705,0.005,0.005,95.49,96.86500000000001,95.45,95.49,95.485,3152,3152,983956682,IBV2026,2026-10-01,2026-09-07,2026-09-08T06:03:25Z,4.510000000000005,4.515000000000001
2026-11-28,2026-09-08,2026-09-07,95.395,95.38,0,0,0.005,0.005,95.385,96.86500000000001,95.36,95.385,95.38,554,554,990482019,IBX2026,2026-11-01,2026-09-07,2026-09-08T06:03:25Z,4.614999999999995,4.6200000000000045
2026-12-29,2026-09-07,2026-09-07,95.355,95.34,-0.03999999999999204,-0.04193971166447396,-0.035,-0.037,95.33500000000001,96.86500000000001,95.33500000000001,95.33500000000001,95.345,1,1,996839036,IBZ2026,2026-12-01,2026-09-07,2026-09-08T06:03:25Z,4.664999999999992,4.655000000000001
2027-01-27,2026-07-23,2026-09-07,95.345,95.32000000000001,0.04000000000000625,0.04194410947413229,-0.055,-0.058,95.405,95.415,95.405,95.405,95.33,0,0,1004041830,IBF2027,2027-01-01,2026-09-07,2026-09-08T06:03:25Z,4.670000000000002,4.670000000000002
2027-02-24,2026-07-23,2026-09-07,95.3,95.275,0.020000000000010232,0.02098195551826504,-0.06,-0.063,95.34,95.52,95.34,95.34,95.285,0,0,1010033436,IBG2027,2027-02-01,2026-09-07,2026-09-08T06:03:25Z,4.715000000000003,4.715000000000003
2027-03-29,NA,2026-09-07,95.28,95.25,NA,0,NA,NA,NA,NA,NA,NA,95.255,0,0,1016946091,IBH2027,2027-03-01,2026-09-07,2026-09-08T06:03:25Z,4.7450000000000045,4.7450000000000045
2027-04-28,2026-08-20,2026-09-07,95.265,95.235,0.16500000000000625,0.1731374606505837,0,0,95.465,95.48,95.46000000000001,95.465,95.245,0,0,1026315950,IBJ2027,2027-04-01,2026-09-07,2026-09-08T06:03:25Z,4.7549999999999955,4.7549999999999955
2027-05-29,2026-07-30,2026-09-07,95.255,95.22500000000001,0.2049999999999983,0.21511017838404858,-0.02,-0.021,95.505,95.51,95.505,95.505,95.235,0,0,1033478754,IBK2027,2027-05-01,2026-09-07,2026-09-08T06:03:25Z,4.765000000000001,4.765000000000001
2027-06-28,NA,2026-09-07,95.255,95.22500000000001,NA,0,NA,NA,NA,NA,NA,NA,95.235,0,0,1041047069,IBM2027,2027-06-01,2026-09-07,2026-09-08T06:03:25Z,4.765000000000001,4.765000000000001
2027-07-28,NA,2026-09-07,95.26,95.23,NA,0,NA,NA,NA,NA,NA,NA,95.235,0,0,1048381155,IBN2027,2027-07-01,2026-09-07,2026-09-08T06:03:25Z,4.765000000000001,4.765000000000001
2027-08-29,NA,2026-09-07,95.265,95.235,NA,0,NA,NA,NA,NA,NA,NA,95.235,0,0,1056394462,IBQ2027,2027-08-01,2026-09-07,2026-09-08T06:03:25Z,4.765000000000001,4.765000000000001
2027-09-28,NA,2026-09-07,95.27,95.24,NA,0,NA,NA,NA,NA,NA,NA,95.245,0,0,1065438498,IBU2027,2027-09-01,2026-09-07,2026-09-08T06:03:25Z,4.7549999999999955,4.7549999999999955
2027-10-27,2026-06-17,2026-09-07,95.285,95.255,0.41500000000000625,0.435352740624187,0.05,0.052000000000000005,95.74000000000001,95.74000000000001,95.74000000000001,95.74000000000001,95.26,0,0,1073003941,IBV2027,2027-10-01,2026-09-07,2026-09-08T06:03:25Z,4.739999999999995,4.739999999999995
2027-11-28,NA,2026-09-07,95.315,95.285,NA,0,NA,NA,NA,NA,NA,NA,95.29,0,0,1081768076,IBX2027,2027-11-01,2026-09-07,2026-09-08T06:03:25Z,4.709999999999994,4.709999999999994
2027-12-29,NA,2026-09-07,95.33500000000001,95.305,NA,0,NA,NA,NA,NA,NA,NA,95.31,0,0,1089939586,IBZ2027,2027-12-01,2026-09-07,2026-09-08T06:03:25Z,4.689999999999998,4.689999999999998
2028-01-29,NA,2026-09-07,95.355,95.325,NA,0,NA,NA,NA,NA,NA,NA,95.33,0,0,1098735700,IBF2028,2028-01-01,2026-09-07,2026-09-08T06:03:25Z,4.670000000000002,4.670000000000002
2028-02-27,NA,2026-09-07,95.38,95.35000000000001,NA,0,NA,NA,NA,NA,NA,NA,95.355,0,0,1106206220,IBG2028,2028-02-01,2026-09-07,2026-09-08T06:03:25Z,4.644999999999996,4.644999999999996
