dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-02-25,2026-02-17,2026-02-17,96.18,96.175,0,0,0,0,96.18,97.065,96.175,96.18,96.18,30,30,928464846,IBG2026,2026-02-01,2026-02-17,2026-02-17T20:03:09Z,3.819999999999993,3.819999999999993
2026-03-29,2026-02-17,2026-02-17,96.14,96.135,0.0049999999999954525,0.005201019399797631,-0.005,-0.005,96.14,97.105,96.125,96.14,96.145,79,79,935346173,IBH2026,2026-03-01,2026-02-17,2026-02-17T20:03:09Z,3.8599999999999994,3.855000000000004
2026-04-28,2026-02-17,2026-02-17,96.13,96.12,0.010000000000005116,0.010404203298137769,-0.005,-0.005,96.125,96.925,96.095,96.125,96.13,213,213,941648808,IBJ2026,2026-04-01,2026-02-17,2026-02-17T20:03:09Z,3.875,3.8700000000000045
2026-05-27,2026-02-17,2026-02-17,NA,NA,0.020000000000010232,0.020835503698312566,0.035,0.036000000000000004,96.01,97.015,95.985,96.01,96,48,48,949242588,IBK2026,2026-05-01,2026-02-17,2026-02-17T20:03:09Z,3.989999999999995,4
2026-06-28,2026-02-13,2026-02-17,NA,NA,0.005000000000009663,0.005211318984845134,0.015,0.016,95.95,96.97500000000001,95.95,95.95,95.97,0,0,955528239,IBM2026,2026-06-01,2026-02-17,2026-02-17T20:03:09Z,4.030000000000001,4.030000000000001
2026-07-29,2026-02-11,2026-02-17,NA,NA,0.015000000000000568,0.01563640154279221,0.015,0.016,95.94500000000001,96.075,95.94500000000001,95.94500000000001,95.96000000000001,0,0,962344067,IBN2026,2026-07-01,2026-02-17,2026-02-17T20:03:09Z,4.039999999999992,4.039999999999992
2026-08-29,2025-12-09,2026-02-17,NA,NA,0.20000000000000284,0.208626714650814,-0.105,-0.109,96.065,96.15,96.065,96.065,95.91,0,0,969160575,IBQ2026,2026-08-01,2026-02-17,2026-02-17T20:03:09Z,4.090000000000003,4.090000000000003
2026-09-28,2026-01-12,2026-02-17,NA,NA,0.29999999999999716,0.31307070180015356,0.02,0.021,96.125,96.86500000000001,96.11500000000001,96.125,95.885,0,0,976225343,IBU2026,2026-09-01,2026-02-17,2026-02-17T20:03:09Z,4.114999999999995,4.114999999999995
2026-10-28,2025-12-16,2026-02-17,NA,NA,0.26500000000000057,0.27657464906329965,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,95.86500000000001,0,0,983956682,IBV2026,2026-10-01,2026-02-17,2026-02-17T20:03:09Z,4.134999999999991,4.134999999999991
2026-11-28,2025-12-09,2026-02-17,NA,NA,0.23000000000000398,0.2400960384153703,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,95.84,0,0,990482019,IBX2026,2026-11-01,2026-02-17,2026-02-17T20:03:09Z,4.159999999999997,4.159999999999997
2026-12-29,2026-02-11,2026-02-17,NA,NA,0.025000000000005684,0.026100120060558216,0.025,0.026000000000000002,95.81,96.86500000000001,95.81,95.81,95.84,0,0,996839036,IBZ2026,2026-12-01,2026-02-17,2026-02-17T20:03:09Z,4.159999999999997,4.159999999999997
2027-01-27,NA,2026-02-17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.85000000000001,0,0,1004041830,IBF2027,2027-01-01,2026-02-17,2026-02-17T20:03:09Z,NA,4.1499999999999915
2027-02-24,NA,2026-02-17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.86,0,0,1010033436,IBG2027,2027-02-01,2026-02-17,2026-02-17T20:03:09Z,NA,4.140000000000001
2027-03-29,NA,2026-02-17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.86500000000001,0,0,1016946091,IBH2027,2027-03-01,2026-02-17,2026-02-17T20:03:09Z,NA,4.134999999999991
2027-04-28,NA,2026-02-17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.87,0,0,1026315950,IBJ2027,2027-04-01,2026-02-17,2026-02-17T20:03:09Z,NA,4.1299999999999955
2027-05-29,NA,2026-02-17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.88,0,0,1033478754,IBK2027,2027-05-01,2026-02-17,2026-02-17T20:03:09Z,NA,4.1200000000000045
2027-06-28,NA,2026-02-17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.88,0,0,1041047069,IBM2027,2027-06-01,2026-02-17,2026-02-17T20:03:09Z,NA,4.1200000000000045
2027-07-28,NA,2026-02-17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.885,0,0,1048381155,IBN2027,2027-07-01,2026-02-17,2026-02-17T20:03:09Z,NA,4.114999999999995
