dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-02-25,2026-02-18,2026-02-20,96.18,96.175,0.005000000000009663,0.0051988562516346905,0,0,96.18,97.065,96.18,96.18,96.18,0,0,928464846,IBG2026,2026-02-01,2026-02-20,2026-02-20T22:58:40Z,3.819999999999993,3.819999999999993
2026-03-29,2026-02-20,2026-02-20,96.14,96.135,0.0049999999999954525,0.005201019399797631,0.005,0.005,96.14,97.105,96.125,96.14,96.14,328,328,935346173,IBH2026,2026-03-01,2026-02-20,2026-02-20T22:58:40Z,3.8599999999999994,3.8599999999999994
2026-04-28,2026-02-20,2026-02-20,96.12,96.11500000000001,-0.0049999999999954525,-0.005201831044522942,0,0,96.11500000000001,96.925,96.095,96.11500000000001,96.12,641,641,941648808,IBJ2026,2026-04-01,2026-02-20,2026-02-20T22:58:40Z,3.884999999999991,3.8799999999999955
2026-05-27,2026-02-20,2026-02-20,96.12,NA,-0.0049999999999954525,-0.0052091472625883754,0.02,0.021,95.98,97.015,95.97,95.98,95.97,3,3,949242588,IBK2026,2026-05-01,2026-02-20,2026-02-20T22:58:40Z,4.019999999999996,4.030000000000001
2026-06-28,2026-02-20,2026-02-20,NA,NA,-0.010000000000005116,-0.010422094841068385,0.02,0.021,95.94,96.97500000000001,95.92,95.94,95.93,2,2,955528239,IBM2026,2026-06-01,2026-02-20,2026-02-20T22:58:40Z,4.060000000000002,4.069999999999993
2026-07-29,2026-02-19,2026-02-20,NA,NA,-0.025000000000005684,-0.026060669237991954,-0.045,-0.047,95.905,96.075,95.905,95.905,95.915,0,0,962344067,IBN2026,2026-07-01,2026-02-20,2026-02-20T22:58:40Z,4.084999999999994,4.084999999999994
2026-08-29,2025-12-09,2026-02-20,NA,NA,0.18999999999999773,0.19817470664928055,-0.105,-0.109,96.065,96.15,96.065,96.065,95.85000000000001,0,0,969160575,IBQ2026,2026-08-01,2026-02-20,2026-02-20T22:58:40Z,4.1499999999999915,4.1499999999999915
2026-09-28,2026-01-12,2026-02-20,NA,NA,0.2849999999999966,0.2973706176961567,0.02,0.021,96.125,96.86500000000001,96.11500000000001,96.125,95.815,0,0,976225343,IBU2026,2026-09-01,2026-02-20,2026-02-20T22:58:40Z,4.185000000000002,4.185000000000002
2026-10-28,2025-12-16,2026-02-20,NA,NA,0.2600000000000051,0.2713420997704082,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,95.81,0,0,983956682,IBV2026,2026-10-01,2026-02-20,2026-02-20T22:58:40Z,4.189999999999998,4.189999999999998
2026-11-28,2025-12-09,2026-02-20,NA,NA,0.23000000000000398,0.2400960384153703,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,95.78,0,0,990482019,IBX2026,2026-11-01,2026-02-20,2026-02-20T22:58:40Z,4.219999999999999,4.219999999999999
2026-12-29,2026-02-18,2026-02-20,NA,NA,0.025000000000005684,0.02609603340292869,-0.015,-0.016,95.825,96.86500000000001,95.825,95.825,95.785,0,0,996839036,IBZ2026,2026-12-01,2026-02-20,2026-02-20T22:58:40Z,4.215000000000003,4.215000000000003
2027-01-27,NA,2026-02-20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.79,0,0,1004041830,IBF2027,2027-01-01,2026-02-20,2026-02-20T22:58:40Z,NA,4.209999999999994
2027-02-24,NA,2026-02-20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.795,0,0,1010033436,IBG2027,2027-02-01,2026-02-20,2026-02-20T22:58:40Z,NA,4.204999999999998
2027-03-29,NA,2026-02-20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.8,0,0,1016946091,IBH2027,2027-03-01,2026-02-20,2026-02-20T22:58:40Z,NA,4.200000000000003
2027-04-28,NA,2026-02-20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.81,0,0,1026315950,IBJ2027,2027-04-01,2026-02-20,2026-02-20T22:58:40Z,NA,4.189999999999998
2027-05-29,NA,2026-02-20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.82000000000001,0,0,1033478754,IBK2027,2027-05-01,2026-02-20,2026-02-20T22:58:40Z,NA,4.179999999999993
2027-06-28,NA,2026-02-20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.825,0,0,1041047069,IBM2027,2027-06-01,2026-02-20,2026-02-20T22:58:40Z,NA,4.174999999999997
2027-07-28,NA,2026-02-20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.83,0,0,1048381155,IBN2027,2027-07-01,2026-02-20,2026-02-20T22:58:40Z,NA,4.170000000000002
